Zoning,LotArea,LotShape,LandContour,Neighborhood,BldgType,YearRemodel,ExterCond,Foundation,CentralAir,TotRmsAbvGrd,Fireplaces,GarageCars,TotalFullBath,TotalHalfBath,SaleCondition,HouseAge,ConstArea,QIndex,Price_sqft,log(SalePrice),SalePrice
RL,14850,IR1,Lvl,NAmes,1Fam,1957,TA,CBlock,Y,6,1,1.0,2.0,0.0,Normal,49,2184.0,25,64.56043956043956,11.856515169360305,141000
RL,10152,Reg,Lvl,NAmes,1Fam,1994,TA,CBlock,Y,6,1,1.0,2.0,0.0,Normal,50,2248.0,36,68.06049822064057,11.938193200374572,153000
RL,10011,IR1,Lvl,NAmes,1Fam,1996,TA,CBlock,Y,6,1,1.0,1.0,1.0,Normal,49,2306.0,30,58.30442324371206,11.80894766169701,134450
RL,7032,IR1,Lvl,NAmes,Duplex,1979,TA,CBlock,Y,4,2,2.0,2.0,0.0,Normal,27,1886.0,25,72.08907741251326,11.820116003810051,135960
RL,8092,Reg,Lvl,NAmes,1Fam,2000,Gd,CBlock,Y,6,0,1.0,2.0,0.0,Abnorml,52,2100.0,48,74.28571428571429,11.957611286231675,156000
RL,11310,Reg,Lvl,NAmes,1Fam,1954,TA,CBlock,Y,5,1,2.0,1.0,0.0,Normal,52,2742.0,30,51.05762217359592,11.84939770159144,140000
RL,12778,Reg,Lvl,NAmes,1Fam,2003,TA,CBlock,Y,4,0,1.0,2.0,0.0,Normal,54,2016.0,30,69.19642857142857,11.845819880243557,139500
RL,10170,Reg,Lvl,NAmes,1Fam,1951,TA,CBlock,Y,5,1,2.0,1.0,1.0,Normal,55,1791.0,36,86.54383026242323,11.951180395901384,155000
RL,7700,Reg,Lvl,NAmes,1Fam,1956,TA,CBlock,Y,6,0,2.0,1.0,0.0,Normal,50,1446.0,35,87.82849239280775,11.751942365440728,127000
RL,11050,Reg,Lvl,NAmes,1Fam,1956,TA,CBlock,Y,6,1,1.0,1.0,0.0,Normal,50,2010.0,25,66.41791044776119,11.801856756822442,133500
RL,13600,Reg,Bnk,NAmes,1Fam,1955,TA,CBlock,Y,6,0,1.0,2.0,1.0,Normal,51,2112.0,30,59.18560606060606,11.736069016284437,125000
RL,15428,Reg,Lvl,NAmes,1Fam,1991,TA,CBlock,Y,4,0,1.0,2.0,0.0,Normal,55,1768.0,30,80.31674208144797,11.863582336583399,142000
RL,13300,Reg,Lvl,NAmes,1Fam,2001,TA,CBlock,Y,6,0,2.0,2.0,0.0,Normal,50,2399.0,25,66.27761567319716,11.976659481202368,159000
RL,7500,Reg,Lvl,NAmes,1Fam,1950,TA,CBlock,Y,6,0,2.0,1.0,1.0,Normal,59,2096.0,36,60.591603053435115,11.751942365440728,127000
RL,7000,Reg,Lvl,OldTown,1Fam,1950,Gd,BrkTil,Y,6,0,1.0,2.0,0.0,Normal,82,1927.0,36,58.12143227815257,11.626254150277232,112000
RL,10410,Reg,Lvl,OldTown,1Fam,2001,Gd,PConc,Y,5,0,1.0,1.0,0.0,Normal,76,1426.0,24,69.9859747545582,11.510923462299555,99800
RL,5400,Reg,Lvl,OldTown,1Fam,2000,Gd,CBlock,Y,4,0,1.0,1.0,0.0,Normal,52,1666.0,35,70.22809123649459,11.669929213779893,117000
RL,5400,Reg,Lvl,OldTown,1Fam,1968,TA,BrkTil,Y,4,0,1.0,1.0,0.0,Abnorml,85,2146.0,30,50.549860205032616,11.594321103174222,108480
RL,7008,Reg,Lvl,OldTown,1Fam,1998,Gd,BrkTil,Y,5,0,1.0,1.0,0.0,Normal,106,1168.0,32,74.40068493150685,11.372513311253483,86900
RL,10800,Reg,Lvl,OldTown,1Fam,1950,TA,BrkTil,Y,5,1,2.0,2.0,0.0,Normal,86,2250.0,30,53.333333333333336,11.695247021764184,120000
RL,10818,Reg,Lvl,OldTown,1Fam,1950,TA,BrkTil,Y,7,1,2.0,1.0,1.0,Abnorml,96,2837.0,16,28.198801550934085,11.289781913656018,80000
RL,10800,Reg,Lvl,OldTown,1Fam,1989,TA,CBlock,Y,7,1,2.0,2.0,1.0,Normal,70,2262.0,40,75.15473032714412,12.043553716032399,170000
RL,8658,Reg,Lvl,NAmes,1Fam,1965,TA,CBlock,Y,6,1,2.0,2.0,0.0,Abnorml,41,2412.0,30,66.33499170812604,11.982929094215963,160000
RL,13400,Reg,Lvl,NAmes,1Fam,1966,TA,CBlock,Y,6,1,2.0,2.0,0.0,Normal,40,2110.0,25,75.80568720379146,11.982616545377663,159950
RL,10184,Reg,Lvl,NAmes,1Fam,1963,TA,CBlock,Y,6,1,1.0,1.0,1.0,Normal,43,2229.0,30,74.02422611036339,12.013700752882718,165000
RL,9786,IR1,Bnk,NAmes,1Fam,1981,TA,CBlock,Y,7,1,2.0,1.0,1.0,Normal,44,2646.0,42,60.090702947845806,11.976659481202368,159000
RL,7800,IR1,Lvl,NAmes,1Fam,1964,TA,CBlock,Y,5,0,1.0,1.0,0.0,Abnorml,42,1824.0,25,63.04824561403509,11.652687407345388,115000
RL,8910,Reg,Lvl,NAmes,1Fam,1959,TA,CBlock,Y,6,1,2.0,1.0,1.0,Normal,47,1849.0,36,86.26284478096268,11.979799201207037,159500
RL,7332,Reg,Lvl,NAmes,1Fam,1959,TA,CBlock,Y,4,0,1.0,2.0,0.0,Abnorml,47,1728.0,36,69.44444444444444,11.695247021764184,120000
RL,7100,IR1,Lvl,NAmes,1Fam,1957,TA,CBlock,Y,5,0,1.0,2.0,0.0,Normal,49,1632.0,35,79.59558823529412,11.77452020265869,129900
RL,18275,IR1,HLS,NAmes,1Fam,1998,TA,CBlock,Y,9,2,2.0,4.0,0.0,Normal,44,3886.0,56,71.41019042717447,12.533576212168626,277500
RL,16321,IR1,Lvl,NAmes,1Fam,1997,TA,CBlock,Y,6,2,1.0,2.0,0.0,Normal,49,3084.0,30,67.28274967574579,12.24288661865289,207500
RL,7200,Reg,Lvl,NAmes,1Fam,1950,TA,CBlock,Y,5,0,2.0,1.0,0.0,Normal,56,1040.0,35,105.28846153846153,11.603679828238693,109500
RL,7560,Reg,Lvl,NAmes,1Fam,1959,TA,CBlock,Y,6,0,1.0,1.0,0.0,Normal,47,2080.0,25,64.27884615384616,11.803353763090035,133700
RL,8512,Reg,Lvl,NAmes,Duplex,1960,TA,CBlock,Y,8,0,0.0,2.0,0.0,Normal,46,3112.0,25,38.239074550128535,11.686878772093667,119000
RL,7945,Reg,Lvl,NAmes,1Fam,1959,TA,CBlock,Y,6,0,1.0,2.0,0.0,Normal,47,2300.0,30,61.30434782608695,11.856515169360305,141000
RL,7000,Reg,Lvl,NAmes,1Fam,1961,TA,CBlock,Y,6,0,1.0,1.0,0.0,Normal,45,2300.0,20,63.47826086956522,11.891361900690473,146000
RL,7590,Reg,Lvl,NAmes,1Fam,1966,TA,CBlock,Y,6,1,2.0,1.0,1.0,Normal,40,2008.0,30,77.19123505976096,11.951180395901384,155000
RL,10205,IR1,Lvl,NAmes,1Fam,1962,TA,CBlock,Y,6,0,1.0,2.0,0.0,Normal,44,1924.0,25,69.9064449064449,11.809319478024031,134500
RL,7400,Reg,Lvl,NAmes,1Fam,1962,TA,CBlock,Y,6,0,2.0,2.0,0.0,Normal,44,2090.0,42,57.41626794258373,11.695247021764184,120000
RL,7000,Reg,Lvl,NAmes,1Fam,1962,TA,CBlock,Y,5,0,1.0,1.0,1.0,Normal,44,1728.0,30,60.763888888888886,11.56171562913966,105000
RM,9856,Reg,Lvl,OldTown,1Fam,2005,Gd,PConc,Y,8,0,2.0,2.0,0.0,Normal,106,2730.0,40,61.904761904761905,12.037653993905211,169000
RM,9600,Reg,Lvl,OldTown,1Fam,1950,TA,CBlock,Y,6,0,1.0,2.0,0.0,Normal,58,2880.0,30,46.875,11.813030057420567,135000
RM,9600,Reg,Lvl,OldTown,1Fam,2004,TA,BrkTil,Y,7,0,2.0,1.0,1.0,Normal,106,2196.0,48,71.26593806921676,11.960811288962345,156500
RM,9600,Reg,Lvl,OldTown,1Fam,1990,TA,BrkTil,Y,6,1,2.0,1.0,2.0,Normal,81,2369.0,49,75.1371886872098,12.089538829274222,178000
RM,5684,Reg,Lvl,OldTown,1Fam,2005,TA,BrkTil,Y,5,0,1.0,1.0,0.0,Normal,76,1626.0,48,67.65067650676507,11.608235644774552,110000
RM,5633,Reg,Lvl,OldTown,1Fam,1950,TA,BrkTil,Y,5,0,1.0,1.0,0.0,Normal,81,1688.0,35,66.05450236966824,11.62177986988231,111500
RM,7200,Reg,Lvl,OldTown,1Fam,1950,TA,CBlock,Y,5,0,1.0,1.0,0.0,Normal,56,1440.0,20,72.91666666666667,11.56171562913966,105000
RM,4400,Reg,Lvl,OldTown,1Fam,1950,TA,BrkTil,Y,6,0,2.0,1.0,0.0,Normal,86,1766.0,48,65.68516421291054,11.661345470088502,116000
RM,7614,Reg,Lvl,OldTown,1Fam,1950,TA,BrkTil,Y,7,0,1.0,1.0,0.0,Normal,101,2114.0,15,45.83727530747398,11.481434797878858,96900
RM,6000,Reg,Lvl,OldTown,1Fam,1950,Gd,PConc,Y,7,0,2.0,1.0,1.0,Normal,82,2382.0,35,58.354324097397146,11.842229212112828,139000
RM,7830,Reg,Lvl,OldTown,1Fam,1950,TA,BrkTil,Y,3,0,1.0,2.0,0.0,Normal,85,984.0,15,62.5,11.02679245379461,61500
RM,9576,Reg,Lvl,OldTown,1Fam,1950,TA,CBlock,Y,5,0,1.0,1.0,1.0,Normal,61,1952.0,42,61.47540983606557,11.695247021764184,120000
RM,5820,Reg,Lvl,OldTown,1Fam,2005,Gd,CBlock,Y,6,0,1.0,2.0,0.0,Normal,51,2325.0,24,54.26881720430107,11.745425111208464,126175
RM,5747,Reg,Lvl,OldTown,1Fam,1950,TA,PConc,Y,5,0,1.0,1.0,0.0,Normal,86,1638.0,12,39.072039072039075,11.06663836234181,64000
RM,7200,Reg,Lvl,OldTown,1Fam,1950,TA,BrkTil,Y,8,0,2.0,2.0,1.0,Normal,86,2358.0,49,66.58184902459712,11.964001084330445,157000
RM,9750,Reg,Lvl,OldTown,1Fam,1958,TA,CBlock,Y,5,0,2.0,1.0,0.0,Normal,48,1920.0,25,65.10416666666667,11.736069016284437,125000
RL,7446,Reg,Lvl,BrkSide,1Fam,1950,TA,CBlock,Y,4,2,0.0,1.0,0.0,Abnorml,65,1576.0,20,63.45177664974619,11.512925464970229,100000
RL,6435,Reg,Lvl,BrkSide,1Fam,1950,TA,BrkTil,Y,6,1,1.0,1.0,0.0,Normal,67,2549.0,30,55.00196155355041,11.850825253582627,140200
RM,5000,Reg,Lvl,BrkSide,1Fam,1950,Gd,CBlock,Y,7,2,2.0,2.0,0.0,Normal,59,2668.0,42,59.5952023988006,11.976659481202368,159000
RM,6240,Reg,Lvl,BrkSide,1Fam,1950,TA,PConc,Y,6,1,2.0,1.0,0.0,Normal,72,1992.0,36,57.47991967871486,11.648330101976432,114500
RM,6240,Reg,Lvl,BrkSide,1Fam,1950,TA,BrkTil,Y,7,0,1.0,1.0,0.0,Normal,70,2240.0,20,51.339285714285715,11.652687407345388,115000
RM,6120,Reg,Lvl,BrkSide,1Fam,1984,Gd,BrkTil,Y,7,0,1.0,1.0,0.0,Normal,76,2065.0,35,53.26876513317191,11.608235644774552,110000
RM,6000,Reg,Lvl,OldTown,1Fam,1980,Gd,BrkTil,Y,5,1,2.0,1.0,0.0,Normal,81,2206.0,36,50.09066183136899,11.612770799939945,110500
RM,6000,Reg,Lvl,BrkSide,1Fam,1950,TA,CBlock,Y,4,0,1.0,1.0,0.0,Normal,85,1232.0,35,72.24025974025975,11.396391648714276,89000
RM,5310,Reg,Lvl,OldTown,1Fam,2003,Gd,CBlock,Y,5,0,1.0,1.0,0.0,Normal,96,2120.0,48,55.18867924528302,11.669929213779893,117000
RM,10320,Reg,Lvl,IDOTRR,1Fam,1950,TA,BrkTil,Y,7,0,2.0,2.0,0.0,Abnorml,82,2026.0,20,52.81342546890424,11.580584113444043,107000
RM,8600,Reg,Bnk,IDOTRR,1Fam,1950,TA,BrkTil,Y,7,1,1.0,2.0,0.0,Normal,69,2156.0,36,55.426716141001855,11.691071650353702,119500
RM,7200,Reg,Lvl,IDOTRR,1Fam,1995,TA,CBlock,Y,6,0,1.0,1.0,1.0,Normal,68,2163.0,30,58.02126675913084,11.740061037553975,125500
RL,11136,Reg,Lvl,Sawyer,Duplex,1964,TA,CBlock,Y,8,0,2.0,2.0,0.0,Normal,42,3842.0,30,39.04216553878189,11.918390573078392,150000
RL,5220,IR1,Lvl,SWISU,1Fam,1950,TA,BrkTil,Y,4,0,1.0,1.0,0.0,Normal,70,1709.0,15,46.811000585137506,11.289781913656018,80000
RL,11235,Reg,Lvl,Sawyer,1Fam,1979,TA,CBlock,Y,6,1,2.0,1.0,1.0,Normal,43,2433.0,20,60.83025071927661,11.904967552746252,148000
RL,8414,Reg,Lvl,Sawyer,1Fam,2003,TA,CBlock,Y,6,0,1.0,1.0,1.0,Normal,43,2127.0,48,72.63751763046544,11.947949375319936,154500
RL,11327,IR1,Lvl,Sawyer,1Fam,1967,TA,CBlock,Y,6,1,2.0,1.0,1.0,Normal,39,2128.0,30,72.18045112781955,11.94210709969571,153600
RL,11777,IR1,Lvl,Sawyer,1Fam,1966,TA,CBlock,Y,6,2,2.0,2.0,0.0,Abnorml,40,2484.0,30,66.22383252818035,12.010665849187564,164500
RL,10366,IR1,Lvl,Sawyer,1Fam,1964,Gd,CBlock,Y,4,0,1.0,1.0,1.0,Normal,42,1846.0,42,71.5059588299025,11.790557201568507,132000
RL,9000,Reg,Lvl,Sawyer,1Fam,1966,TA,CBlock,Y,6,0,1.0,2.0,0.0,Abnorml,40,2118.0,30,67.28045325779037,11.867097278690842,142500
RL,11553,IR1,Lvl,Sawyer,1Fam,1968,TA,CBlock,Y,7,1,1.0,1.0,1.0,Normal,38,2210.0,25,71.49321266968326,11.970350312009105,158000
RL,7844,Reg,Lvl,Sawyer,1Fam,1978,TA,CBlock,Y,6,1,2.0,1.0,1.0,Normal,28,2072.0,42,72.15250965250965,11.915051671812877,149500
RL,9535,IR1,Lvl,Sawyer,1Fam,1967,TA,CBlock,Y,7,1,2.0,2.0,1.0,Normal,39,2634.0,25,62.642369020501135,12.013700752882718,165000
RL,10335,IR1,Lvl,Sawyer,1Fam,1993,TA,CBlock,Y,7,1,2.0,2.0,1.0,Normal,38,3182.0,30,56.56819610307982,12.100712129872347,180000
RL,7176,IR1,Lvl,Sawyer,1Fam,1978,TA,CBlock,Y,6,1,2.0,2.0,0.0,Normal,28,2000.0,36,80.25,11.986049221552207,160500
RL,9662,IR1,Lvl,Sawyer,Duplex,1977,TA,CBlock,Y,10,0,2.0,2.0,0.0,Normal,29,3934.0,20,39.78139298423996,11.960811288962345,156500
RL,8235,Reg,Lvl,Sawyer,Duplex,1977,TA,CBlock,Y,10,0,2.0,2.0,0.0,Normal,29,3898.0,20,40.277065161621344,11.964001084330445,157000
RL,13650,Reg,Lvl,Sawyer,1Fam,1958,Gd,CBlock,Y,8,1,2.0,3.0,0.0,Normal,48,2972.0,25,58.04172274562584,12.058152515453552,172500
RL,17920,Reg,Lvl,Sawyer,1Fam,1974,TA,CBlock,Y,6,1,2.0,2.0,1.0,Abnorml,51,3542.0,20,47.99548277809147,12.043553716032399,170000
RL,10246,IR1,Lvl,Sawyer,1Fam,2001,Gd,CBlock,Y,3,0,1.0,1.0,1.0,Normal,41,1608.0,36,90.17412935323384,11.884489021402711,145000
RL,14175,Reg,Bnk,Sawyer,1Fam,1987,TA,CBlock,Y,6,1,2.0,2.0,1.0,Normal,50,2625.0,30,64.0,12.031719258385396,168000
RL,10820,Reg,Lvl,Sawyer,1Fam,1972,TA,PConc,Y,4,0,2.0,2.0,0.0,Normal,35,1592.0,35,81.65829145728644,11.77528972943772,130000
RL,13350,IR1,Lvl,Sawyer,1Fam,1974,TA,CBlock,Y,5,1,2.0,2.0,0.0,Normal,32,1758.0,25,81.0580204778157,11.867097278690842,142500
RL,9375,Reg,Lvl,Edwards,1Fam,1954,Gd,CBlock,Y,6,1,2.0,1.0,1.0,Normal,52,2317.0,20,63.012516184721626,11.891361900690473,146000
RL,7800,Reg,Bnk,Edwards,1Fam,2002,Gd,CBlock,Y,8,0,1.0,4.0,0.0,Normal,58,2904.0,40,77.47933884297521,12.323855681186558,225000
RL,11679,IR1,Lvl,Edwards,1Fam,1962,TA,CBlock,Y,6,1,2.0,2.0,1.0,Normal,44,3336.0,25,54.55635491606714,12.111761966058932,182000
RL,10519,Reg,Lvl,Edwards,1Fam,1999,TA,CBlock,Y,6,0,1.0,1.0,1.0,Normal,51,2114.0,40,64.80605487228004,11.827736204810263,137000
RL,9525,Reg,Lvl,Edwards,1Fam,1972,TA,CBlock,Y,7,0,1.0,2.0,0.0,Normal,52,2849.0,24,48.05194805194805,11.82700601127654,136900
RL,9525,Reg,Lvl,Edwards,1Fam,1953,TA,CBlock,Y,7,0,1.0,1.0,1.0,Normal,53,2609.0,30,57.454963587581446,11.917723684090689,149900
RL,6420,IR1,Lvl,Edwards,1Fam,1952,TA,PConc,Y,6,0,1.0,1.0,1.0,Normal,54,2128.0,35,58.035714285714285,11.72399643505017,123500
RL,7585,Reg,Lvl,Edwards,1Fam,1950,TA,CBlock,Y,7,1,1.0,2.0,1.0,Normal,58,2266.0,15,40.379523389232126,11.424094251263613,91500
RL,11200,Reg,Lvl,SawyerW,1Fam,1985,TA,CBlock,Y,5,1,2.0,3.0,0.0,Normal,21,2596.0,30,69.33744221879815,12.100712129872347,180000
RL,12128,IR1,Bnk,SawyerW,1Fam,1989,TA,CBlock,Y,9,1,2.0,2.0,1.0,Abnorml,17,3427.0,24,60.986285380799536,12.250089530946948,209000
RL,9554,IR1,Lvl,SawyerW,1Fam,1994,TA,PConc,Y,8,1,2.0,2.0,1.0,Normal,13,2688.0,40,79.98511904761905,12.2783933071098,215000
RL,9069,Reg,Lvl,SawyerW,Duplex,1993,Gd,PConc,Y,8,0,4.0,4.0,0.0,Normal,13,2784.0,48,80.63936781609195,12.321630986164447,224500
RL,7488,IR1,Lvl,CollgCr,1Fam,2005,TA,PConc,Y,6,0,2.0,2.0,0.0,Abnorml,1,2416.0,35,75.99337748344371,12.120514757168527,183600
RL,7406,Reg,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,6,0,2.0,3.0,0.0,Partial,0,2419.0,35,80.1984291029351,12.175613438045465,194000
RL,6762,Reg,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,6,1,2.0,2.0,0.0,Partial,0,2580.0,35,75.1468992248062,12.174989532116426,193879
RL,11210,IR1,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,7,0,3.0,2.0,0.0,Partial,1,3228.0,35,68.61833952912019,12.308177868467327,221500
RL,8990,IR1,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,5,0,2.0,2.0,0.0,Partial,0,2996.0,35,68.39118825100134,12.230277334226992,204900
RL,8760,Reg,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,7,0,3.0,2.0,1.0,Partial,0,3353.0,35,71.51774530271399,12.38755635142507,239799
RL,13377,Reg,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,7,1,2.0,3.0,0.0,Partial,0,3682.0,30,63.43155893536122,12.36117287439302,233555
RL,11645,Reg,Lvl,CollgCr,1Fam,2005,TA,PConc,Y,7,0,2.0,3.0,0.0,Normal,1,3468.0,35,74.97116493656286,12.468436909997665,260000
RL,11645,Reg,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,6,0,3.0,3.0,1.0,Partial,1,3160.0,40,93.32278481012658,12.594391594803367,294900
RL,10984,IR1,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,8,0,2.0,2.0,1.0,Partial,1,2754.0,35,76.14379084967321,12.253433216890011,209700
RL,9316,Reg,Lvl,CollgCr,1Fam,2005,TA,PConc,Y,7,1,2.0,2.0,0.0,Normal,1,3228.0,35,69.70260223048327,12.323855681186558,225000
RL,9316,IR1,Lvl,CollgCr,1Fam,2005,TA,PConc,Y,6,0,2.0,2.0,1.0,Normal,1,2380.0,35,76.05042016806723,12.106252310247962,181000
RL,10041,IR1,Lvl,SawyerW,1Fam,1992,TA,PConc,Y,8,1,2.0,3.0,1.0,Abnorml,14,2823.0,40,77.93127878143818,12.301382825334498,220000
RL,8846,IR1,Lvl,CollgCr,1Fam,1996,TA,PConc,Y,5,0,2.0,1.0,0.0,Normal,10,1784.0,25,82.95964125560538,11.904967552746252,148000
RL,13015,Reg,Lvl,CollgCr,1Fam,1996,Gd,PConc,Y,5,0,2.0,1.0,1.0,Normal,10,2200.0,30,65.9090909090909,11.884489021402711,145000
RL,12438,IR1,Lvl,CollgCr,1Fam,1995,TA,PConc,Y,6,1,2.0,2.0,1.0,Normal,11,2280.0,30,82.01754385964912,12.138863895836725,187000
RL,8685,IR1,Lvl,CollgCr,1Fam,1998,TA,PConc,Y,5,0,2.0,3.0,0.0,Normal,8,2850.0,35,67.71929824561404,12.170445467887022,193000
RL,9100,Reg,Lvl,CollgCr,1Fam,2000,TA,PConc,Y,6,0,2.0,3.0,0.0,Normal,6,3050.0,35,77.04918032786885,12.367340793126296,235000
RL,9236,IR1,Lvl,CollgCr,1Fam,1997,Gd,PConc,Y,6,0,2.0,3.0,0.0,Normal,9,2973.0,30,72.99024554322233,12.287652632522597,217000
RL,10264,IR1,Lvl,CollgCr,1Fam,1999,TA,PConc,Y,6,0,2.0,2.0,0.0,Normal,7,3176.0,35,67.38035264483628,12.273731294003989,214000
RL,9272,IR1,Lvl,CollgCr,1Fam,1999,TA,PConc,Y,7,0,2.0,2.0,1.0,Normal,7,2591.0,35,75.64646854496334,12.185869938212655,196000
RL,13426,IR1,Lvl,CollgCr,1Fam,2000,TA,PConc,Y,7,1,2.0,3.0,1.0,Normal,7,2730.0,35,79.48717948717949,12.287652632522597,217000
RL,13450,IR1,Lvl,CollgCr,1Fam,2002,TA,PConc,Y,8,0,2.0,3.0,1.0,Normal,4,2777.0,35,72.02016564638099,12.206072645530174,200000
RL,14006,IR1,Lvl,CollgCr,1Fam,2002,TA,PConc,Y,7,1,2.0,2.0,1.0,Normal,4,2712.0,35,70.98082595870207,12.167851432709975,192500
RL,13704,IR1,Lvl,CollgCr,1Fam,2002,TA,PConc,Y,6,1,3.0,2.0,0.0,Normal,5,3082.0,35,66.51524983776768,12.230765258120545,205000
RL,10780,IR1,Lvl,CollgCr,1Fam,1976,TA,CBlock,Y,6,0,2.0,1.0,0.0,Normal,30,1865.0,25,71.0455764075067,11.794337924408413,132500
RL,8340,IR1,Lvl,CollgCr,1Fam,1977,TA,CBlock,Y,6,0,1.0,1.0,1.0,Normal,29,2063.0,36,76.3451284537082,11.967180737247824,157500
RL,10385,IR1,Lvl,CollgCr,1Fam,1978,TA,CBlock,Y,6,0,3.0,2.0,1.0,Normal,28,2277.0,36,76.4163372859025,12.066810578196666,174000
RL,9920,IR1,Lvl,CollgCr,1Fam,1969,TA,CBlock,Y,5,1,1.0,1.0,1.0,Normal,37,1942.0,30,66.16889804325437,11.763684183317412,128500
RL,9560,IR1,Lvl,CollgCr,1Fam,1972,Gd,CBlock,Y,5,0,1.0,1.0,0.0,Normal,34,1728.0,35,74.36342592592592,11.763684183317412,128500
RL,9800,Reg,Lvl,CollgCr,1Fam,1972,TA,PConc,Y,5,0,2.0,2.0,0.0,Abnorml,34,1788.0,35,83.83668903803132,11.917723684090689,149900
RL,11367,Reg,Lvl,CollgCr,1Fam,2002,TA,PConc,Y,7,1,2.0,3.0,1.0,Normal,4,3054.0,40,83.49705304518665,12.449018824140563,255000
RL,9930,IR1,Lvl,CollgCr,1Fam,2002,TA,PConc,Y,6,0,2.0,2.0,1.0,Normal,4,2588.0,35,85.7805255023184,12.310432660854417,222000
RL,11088,Reg,Lvl,CollgCr,1Fam,2002,TA,PConc,Y,5,1,2.0,2.0,1.0,Normal,4,2706.0,40,81.30081300813008,12.301382825334498,220000
RL,8726,Reg,Lvl,CollgCr,1Fam,2002,TA,PConc,Y,8,0,2.0,2.0,1.0,Normal,4,2781.0,35,70.83782811938151,12.190959007720126,197000
RL,8125,Reg,Lvl,CollgCr,1Fam,2002,TA,PConc,Y,6,0,3.0,3.0,0.0,Normal,4,3308.0,35,69.52841596130592,12.345834587905333,230000
RL,10566,IR1,Lvl,CollgCr,1Fam,1999,TA,PConc,Y,8,1,3.0,3.0,1.0,Normal,7,3304.0,40,81.26513317191284,12.500606192931057,268500
RL,11250,IR1,Lvl,CollgCr,1Fam,1998,TA,PConc,Y,8,1,3.0,2.0,2.0,Normal,8,2993.0,35,75.84363514868025,12.332705296463539,227000
RL,11250,Reg,Lvl,CollgCr,1Fam,1996,Gd,PConc,Y,8,1,2.0,3.0,1.0,Normal,11,2925.0,35,81.02564102564102,12.375815420117268,237000
RL,9750,Reg,Lvl,CollgCr,1Fam,1998,TA,PConc,Y,8,1,2.0,3.0,1.0,Normal,8,3205.0,42,85.58502340093604,12.521977676925694,274300
RL,9100,Reg,Lvl,CollgCr,1Fam,2005,TA,PConc,Y,8,1,2.0,2.0,0.0,Normal,2,3696.0,35,58.66801948051948,12.28690119819279,216837
RM,4435,Reg,Lvl,CollgCr,TwnhsE,2003,TA,PConc,Y,4,0,2.0,2.0,0.0,Normal,3,1696.0,30,78.41981132075472,11.79810440720389,133000
RM,4435,Reg,Lvl,CollgCr,TwnhsE,2004,TA,PConc,Y,3,1,2.0,2.0,0.0,Normal,2,1696.0,30,91.92216981132076,11.956970055045868,155900
RL,8810,Reg,Lvl,CollgCr,1Fam,2003,TA,PConc,Y,7,0,2.0,3.0,0.0,Normal,3,2780.0,35,74.46043165467626,12.240474072247506,207000
RL,9135,Reg,Lvl,CollgCr,1Fam,2003,TA,PConc,Y,7,0,2.0,3.0,0.0,Normal,3,3382.0,30,59.13660555884092,12.206072645530174,200000
RL,8581,IR1,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,7,0,2.0,2.0,1.0,Partial,0,2588.0,35,78.50077279752705,12.221749124915181,203160
RL,8400,Reg,Lvl,CollgCr,1Fam,2005,TA,PConc,Y,6,0,2.0,2.0,1.0,Normal,1,2395.0,35,81.7536534446764,12.184849009078548,195800
RL,10084,Reg,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,7,0,3.0,2.0,0.0,Partial,1,3104.0,35,68.5889175257732,12.26857785088157,212900
RL,11645,IR1,Lvl,CollgCr,1Fam,2004,TA,PConc,Y,7,0,2.0,2.0,1.0,Normal,2,2580.0,35,76.16279069767442,12.188417710291453,196500
RL,8772,Reg,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,6,0,2.0,3.0,0.0,Partial,1,2672.0,35,74.10179640718563,12.196022309676673,198000
RL,8846,Reg,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,6,0,2.0,2.0,1.0,Partial,1,2250.0,30,77.28888888888889,12.066235700342375,173900
RL,8461,Reg,Lvl,CollgCr,1Fam,2006,TA,PConc,Y,8,1,2.0,2.0,1.0,Partial,1,2184.0,30,75.08699633699634,12.007560729337492,163990
RL,8767,IR1,Lvl,CollgCr,1Fam,2005,TA,PConc,Y,6,1,2.0,2.0,0.0,Partial,1,2620.0,35,62.97328244274809,12.01364014498549,164990
RL,8777,Reg,Bnk,Edwards,1Fam,2000,Gd,CBlock,Y,6,0,2.0,3.0,0.0,Normal,96,2112.0,24,46.40151515151515,11.49272275765271,98000
RL,17755,Reg,Lvl,Edwards,1Fam,1959,TA,CBlock,Y,6,2,2.0,1.0,1.0,Normal,47,2932.0,20,51.12551159618008,11.917723684090689,149900
RL,8877,Reg,Lvl,Edwards,1Fam,1951,TA,CBlock,Y,6,0,2.0,1.0,0.0,Normal,55,2056.0,20,49.61089494163424,11.532728092266408,102000
