SID,PID,SubClass,Zoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,RoofStyle,RoofMat,Exterior1,Exterior2,MasVnrType,MasVnrArea,ExterQual,Foundation,TotalBsmtSF,Heating,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,LogSalePrice,HouseAge1,HouseAge2,WeatherControl,TotalBath,GarageIndex
2168,908102100,20,RL,70.0,9170,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,CBlock,1214.0,GasA,SBrkr,1214,2,3,6,Typ,0,,2.0,461.0,Y,0,0,184,0,0,0,,GdPrv,Shed,400,WD ,Normal,140000,11.84939770159144,42,42,8,2.0,2.0
2170,908103090,20,RL,67.0,8308,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,TA,CBlock,1088.0,GasA,SBrkr,1088,2,3,4,Typ,0,,2.0,520.0,P,0,0,0,0,0,0,,,,0,COD,Normal,110000,11.608235644774552,44,44,4,1.0,3.0
2171,908127040,20,RL,73.0,10921,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,CBlock,960.0,GasA,FuseF,960,3,3,6,Typ,0,,1.0,432.0,P,120,0,0,0,0,0,,,,0,WD ,Normal,94750,11.458997122944673,42,42,4,2.0,3.0
2172,908127060,50,RL,74.0,16287,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,CBlock,901.0,GasA,SBrkr,1351,3,3,7,Typ,1,Gd,2.0,576.0,N,0,0,43,0,100,0,,,,0,WD ,Normal,122000,11.711776323715394,82,57,4,2.0,3.0
2173,908127070,20,RL,80.0,8240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,TA,CBlock,1179.0,GasA,SBrkr,1179,2,3,5,Min2,0,,2.0,622.0,P,0,0,0,0,0,0,,GdPrv,,0,WD ,Normal,110000,11.608235644774552,47,47,6,1.0,3.0
2175,908152060,80,RL,65.0,6285,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,Gable,CompShg,HdBoard,Plywood,,0.0,TA,CBlock,960.0,GasA,SBrkr,1044,3,3,7,Typ,1,Fa,2.0,528.0,Y,228,0,0,0,0,0,,,,0,WD ,Normal,133500,11.801856756822442,31,31,4,2.0,2.5
2176,908152070,20,RL,,7917,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,CBlock,1143.0,GasA,SBrkr,1113,3,3,6,Typ,1,Fa,1.0,504.0,Y,370,30,0,0,0,0,,GdPrv,,0,WD ,Normal,148000,11.904967552746252,31,31,4,3.0,3.5
2179,908152280,20,RL,60.0,7024,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,PConc,1090.0,GasA,SBrkr,1090,2,3,5,Typ,0,,2.0,450.0,Y,0,49,0,0,0,0,,,,0,WD ,Normal,157000,11.964001084330445,2,1,6,3.0,3.0
2180,908152290,60,RL,60.0,7023,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,PConc,734.0,GasA,SBrkr,1408,3,3,6,Typ,0,,2.0,489.0,Y,0,85,0,0,0,0,,,,0,WD ,Normal,171500,12.052338545588132,2,1,6,4.0,3.0
2184,908204090,20,RL,64.0,6400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,CBlock,960.0,GasA,SBrkr,960,2,2,4,Typ,0,,1.0,392.0,Y,144,0,35,0,0,0,,,,0,WD ,Normal,131750,11.788661466403608,48,7,8,2.0,3.0
2186,908225240,20,RL,75.0,10215,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,PConc,864.0,GasA,SBrkr,948,3,3,5,Typ,0,,1.0,248.0,Y,0,0,0,0,0,0,,,,0,WD ,Normal,111000,11.617285480294472,53,53,8,1.0,3.0
2188,908226180,30,RH,70.0,4270,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,BrkTil,544.0,GasA,SBrkr,774,3,4,6,Typ,0,,0.0,0.0,Y,0,0,286,0,0,0,,,,0,WD ,Normal,79000,11.27720313144916,76,1,8,1.0,
2189,908228010,40,RL,62.0,10042,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,BrkTil,660.0,GasA,SBrkr,865,2,3,4,Typ,1,Gd,1.0,216.0,Y,0,0,84,0,0,0,,,,0,WD ,Normal,108500,11.594505451962652,87,12,4,2.0,3.0
2191,908275090,50,RL,70.0,11767,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,4,Gable,CompShg,MetalSd,HdBoard,,0.0,TA,CBlock,560.0,GasA,SBrkr,1346,2,3,6,Min2,0,,1.0,384.0,Y,168,24,0,0,0,0,,GdWo,,0,WD ,Normal,112000,11.626254150277232,97,7,3,2.0,2.5
2192,908275200,20,RL,60.0,8172,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,CBlock,768.0,GasA,SBrkr,768,2,3,4,Typ,1,Fa,1.0,355.0,Y,0,0,196,0,0,0,,MnPrv,,0,WD ,Normal,125000,11.736069016284437,52,52,4,1.0,3.0
2194,908276230,20,RL,60.0,8190,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,CBlock,948.0,GasA,SBrkr,948,3,3,5,Typ,1,TA,1.0,280.0,Y,0,36,0,0,0,0,,,,0,WD ,Normal,119000,11.686878772093667,53,53,8,2.0,3.0
2197,909250150,70,RL,55.0,10592,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,PConc,602.0,GasA,SBrkr,1502,3,4,7,Typ,2,TA,1.0,180.0,Y,96,0,112,0,53,0,,,,0,WD ,Normal,165000,12.013700752882718,84,11,4,2.0,3.0
2198,909250160,45,RL,55.0,10594,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,BrkTil,768.0,Grav,SBrkr,789,2,3,5,Typ,0,,1.0,200.0,Y,0,0,112,0,0,0,,MnPrv,,0,WD ,Normal,96500,11.477298287327077,81,57,1,1.0,1.0
2199,909251030,30,RL,54.0,7223,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,Hip,CompShg,Stucco,Plywood,,0.0,TA,PConc,1290.0,GasA,SBrkr,1422,3,3,6,Typ,0,,1.0,352.0,Y,0,0,64,0,0,0,,MnPrv,,0,WD ,Normal,136500,11.824079893607152,81,57,4,1.0,3.0
2200,909251040,50,RL,51.0,6821,Pave,,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,BrkTil,651.0,GasA,SBrkr,1298,2,3,8,Typ,1,Gd,1.0,240.0,P,216,0,168,0,0,0,,,,0,WD ,Normal,146500,11.894780707439258,86,2,6,2.0,3.0
2201,909252010,50,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,BrkTil,731.0,GasA,SBrkr,1768,3,4,7,Typ,2,TA,1.0,240.0,Y,0,0,264,0,0,0,,MnPrv,,0,WD ,Normal,175000,12.072541252905651,70,57,8,3.0,3.0
2202,909252150,70,RL,63.0,4000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,BrkTil,531.0,GasA,SBrkr,1098,2,3,5,Typ,1,Gd,1.0,216.0,Y,0,0,0,0,0,0,,MnPrv,,0,WD ,Normal,148500,11.908340237224891,77,12,4,2.0,3.0
2203,909252170,70,RL,53.0,6720,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,BrkTil,585.0,GasA,SBrkr,1436,3,3,7,Typ,1,Gd,1.0,228.0,Y,184,0,0,0,0,0,,,,0,CWD,Normal,141500,11.86005499606543,86,57,2,1.0,3.0
2204,909254090,50,RL,55.0,7642,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,BrkTil,912.0,GasA,SBrkr,1426,3,4,7,Typ,1,Gd,1.0,216.0,Y,0,240,0,0,0,0,,GdPrv,,0,WD ,Normal,189950,12.154516158615772,89,9,6,2.0,3.0
2205,909254100,70,RL,53.0,7155,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,BrkTil,686.0,GasA,SBrkr,1461,3,3,6,Typ,1,Gd,1.0,225.0,N,0,0,116,0,0,0,,MnPrv,,0,WD ,Normal,135000,11.813030057420567,81,16,4,1.0,3.0
2206,909254130,75,RL,53.0,7128,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,CBlock,918.0,GasA,SBrkr,1646,4,3,7,Typ,2,Gd,1.0,240.0,Y,0,0,0,0,126,0,,MnPrv,,0,WD ,Normal,164000,12.007621706806335,66,57,6,2.0,3.0
2207,909254140,30,RL,40.0,4280,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,Gable,CompShg,WdShing,Stucco,,0.0,TA,PConc,440.0,GasA,SBrkr,694,2,4,4,Typ,1,Gd,1.0,352.0,P,0,0,34,0,0,0,,MnPrv,,0,WD ,Normal,90350,11.411446296020374,94,5,2,1.0,3.5
2208,909254150,50,RL,53.0,5362,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,PConc,661.0,GasA,SBrkr,1250,3,3,8,Typ,1,Gd,2.0,552.0,Y,242,0,81,0,0,0,,,,0,WD ,Normal,139000,11.842229212112828,97,4,8,2.0,3.0
2209,909256120,30,RL,50.0,6305,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,PConc,920.0,GasA,SBrkr,954,2,2,5,Typ,1,Gd,1.0,240.0,Y,0,0,0,0,0,0,,MnPrv,,0,WD ,Normal,119750,11.693161515273161,69,57,8,1.0,2.5
2212,909275110,70,RL,60.0,7230,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,BrkTil,851.0,GasA,SBrkr,1718,4,4,8,Typ,1,TA,2.0,264.0,Y,291,0,60,0,153,0,,GdPrv,,0,WD ,Normal,238000,12.380025952653611,80,15,6,3.0,3.0
2214,909275310,70,RL,86.0,22420,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,Hip,CompShg,Wd Sdng,Stucco,,0.0,TA,BrkTil,1370.0,GasW,FuseA,2624,4,3,10,Typ,1,Gd,3.0,864.0,N,0,0,0,0,0,0,,,,0,WD ,Normal,239000,12.384218830913648,89,57,2,4.0,3.0
2216,909276210,50,RL,110.0,7810,Pave,,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,Gable,CompShg,AsbShng,CmentBd,,0.0,TA,BrkTil,930.0,GasA,SBrkr,1755,4,4,7,Typ,1,TA,1.0,231.0,Y,0,40,0,0,0,0,,,,0,WD ,Normal,188000,12.144197241812087,77,4,8,2.0,2.5
2217,909279080,50,RL,,11275,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,CBlock,854.0,GasA,SBrkr,1991,3,3,7,Typ,1,Gd,2.0,432.0,Y,0,0,19,0,0,0,,,,0,WD ,Normal,220000,12.301382825334498,75,57,4,2.0,2.5
2219,909281130,70,RL,70.0,10570,Pave,,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,Hip,CompShg,BrkFace,BrkFace,,0.0,Gd,CBlock,853.0,GasA,SBrkr,2727,3,4,10,Maj1,2,TA,2.0,440.0,Y,0,74,0,0,0,0,,,,0,WD ,Normal,315000,12.66032791780777,75,13,4,3.0,3.0
2220,909282020,70,RL,61.0,7259,Pave,,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,CBlock,1028.0,GasA,SBrkr,2320,3,4,9,Typ,1,TA,1.0,180.0,Y,224,0,0,0,0,0,,MnPrv,,0,WD ,Normal,259500,12.46651198158808,62,5,8,4.0,3.0
2221,909425140,20,RL,110.0,14442,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,Hip,CompShg,CemntBd,CmentBd,BrkFace,106.0,TA,PConc,1477.0,GasA,SBrkr,1839,3,4,7,Typ,2,TA,2.0,416.0,Y,0,87,0,0,200,0,,,,0,WD ,Normal,257500,12.458774999085929,50,3,8,3.0,3.0
2222,909425270,70,RL,75.0,13125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,CBlock,800.0,GasA,SBrkr,1740,3,3,6,Typ,2,Gd,1.0,240.0,Y,0,0,0,0,0,0,,,,0,CWD,Normal,219500,12.299107511497363,67,23,4,2.0,3.0
2224,909428180,20,RL,,25485,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,423.0,TA,CBlock,1560.0,GasA,SBrkr,1560,3,3,6,Typ,3,TA,2.0,580.0,Y,0,75,584,0,0,0,,,,0,WD ,Normal,201000,12.211060187041213,47,47,4,2.0,3.0
2225,909428340,20,RL,,21579,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,BrkFace,,0.0,TA,PConc,1488.0,GasA,SBrkr,1488,3,3,7,Typ,2,Gd,2.0,552.0,Y,0,0,216,0,0,0,,,,0,CWD,Normal,215000,12.2783933071098,39,39,8,3.0,3.0
2229,909475050,20,RL,,20693,Pave,,IR1,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,Gable,CompShg,Plywood,Plywood,BrkFace,652.0,TA,CBlock,1696.0,GasA,SBrkr,1696,3,3,7,Typ,2,TA,2.0,625.0,Y,0,146,0,0,0,0,,GdWo,,0,WD ,Normal,198000,12.196022309676673,36,36,8,2.0,3.0
2232,910200040,50,RM,85.0,8500,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,CBlock,793.0,GasW,FuseF,1517,3,2,7,Typ,0,,0.0,0.0,N,0,0,144,0,0,0,,,,0,WD ,Normal,115000,11.652687407345388,88,2,2,2.0,
2233,910200110,50,RM,50.0,7000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,BrkTil,720.0,GasA,FuseA,1215,3,4,6,Typ,0,,2.0,720.0,Y,0,0,30,0,0,0,,MnPrv,,0,WD ,Normal,141000,11.856515169360305,67,57,6,1.0,3.0
2234,910201020,45,RM,50.0,5000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,CBlock,720.0,GasA,FuseF,803,2,3,5,Typ,0,,2.0,360.0,Y,0,0,244,0,0,0,,,,0,WD ,Normal,87000,11.37366339763672,66,57,0,1.0,3.0
2235,910201050,50,RM,50.0,7288,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,BrkTil,936.0,GasA,SBrkr,1601,3,3,6,Typ,0,,0.0,0.0,N,0,0,0,176,0,0,,,,0,WD ,Normal,129850,11.774135217090894,82,4,8,2.0,
2236,910201110,50,RM,50.0,6060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,PConc,732.0,GasA,SBrkr,1123,3,3,4,Typ,0,,1.0,264.0,P,0,0,140,0,0,0,,MnPrv,,0,WD ,Normal,100000,11.512925464970229,68,57,6,1.0,3.0
2238,910202030,30,RM,46.0,3672,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,Gable,CompShg,Stucco,Stucco,,0.0,TA,BrkTil,816.0,GasA,SBrkr,816,2,3,5,Typ,0,,1.0,100.0,N,0,0,96,0,0,0,,,,0,WD ,Normal,75200,11.227906509937931,85,57,8,1.0,2.0
2239,910203290,30,RM,59.0,8263,Pave,,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,BrkTil,1012.0,GasA,FuseA,1012,2,3,6,Typ,1,Gd,1.0,308.0,Y,0,22,112,0,0,0,,MnPrv,,0,WD ,Normal,118400,11.681824001432043,87,57,4,1.0,3.0
2241,910205130,50,RM,75.0,13710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,CBlock,910.0,GasA,FuseA,1558,4,3,6,Typ,0,,1.0,282.0,Y,289,0,0,0,0,0,,MnPrv,,0,WD ,Normal,152000,11.931635799828413,57,57,4,2.0,3.0
2242,910206010,50,RM,64.0,11067,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,2,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,BrkTil,0.0,GasA,SBrkr,845,1,3,4,Maj2,0,,1.0,256.0,N,48,0,0,0,0,0,,,,0,WD ,Normal,68104,11.128791227563893,68,57,8,1.0,2.5
2248,914452090,85,RL,,12150,Pave,,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,Gable,CompShg,HdBoard,Wd Shng,,0.0,TA,CBlock,1001.0,GasA,SBrkr,1299,2,4,5,Typ,1,Po,2.0,486.0,Y,84,0,222,0,0,0,,MnPrv,,0,WD ,Normal,183500,12.119969946476761,28,28,4,3.0,3.0
2249,914452120,85,RL,,7540,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,CBlock,888.0,GasA,SBrkr,912,2,3,5,Typ,1,TA,2.0,470.0,Y,0,0,0,0,192,0,,MnPrv,,0,WD ,Normal,156000,11.957611286231675,29,29,8,2.0,3.0
2250,914452190,20,RL,71.0,9187,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,PConc,1084.0,GasA,SBrkr,1080,3,3,5,Typ,0,,2.0,484.0,Y,120,0,158,0,0,0,,,,0,WD ,Normal,134000,11.805595078933049,24,24,4,2.0,3.0
2251,914460020,20,RL,80.0,10000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,166.0,Gd,PConc,1441.0,GasA,SBrkr,1392,3,4,6,Typ,1,Gd,3.0,650.0,Y,168,49,0,0,0,0,,,,0,WD ,Normal,215000,12.2783933071098,5,5,8,2.0,3.0
2252,914460110,20,RL,44.0,12864,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,PConc,1409.0,GasA,SBrkr,1409,1,4,4,Typ,1,Gd,2.0,576.0,Y,0,144,0,0,145,0,,,,0,WD ,Normal,245000,12.409013489526863,5,5,8,3.0,3.0
2253,914476330,20,RL,,9928,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,PConc,1454.0,GasA,SBrkr,1478,3,3,6,Typ,1,TA,2.0,506.0,Y,114,22,0,0,0,0,,,,0,WD ,Normal,210000,12.254862809699606,16,15,4,3.0,3.0
2255,914478100,85,RL,82.0,8410,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,Gable,CompShg,Plywood,Plywood,,0.0,TA,CBlock,970.0,GasA,SBrkr,1026,2,3,5,Typ,1,Po,2.0,528.0,Y,193,0,0,0,0,0,,,,0,WD ,Normal,143000,11.870599909242044,33,33,4,2.0,3.0
2258,916326040,20,RL,115.0,16905,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,CBlock,1350.0,GasA,SBrkr,1328,2,3,5,Typ,2,Gd,1.0,308.0,P,0,104,0,0,0,0,,,,0,WD ,Normal,170000,12.043553716032399,48,48,6,3.0,3.0
2259,916326090,20,RL,149.0,19958,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224.0,TA,CBlock,585.0,GasA,SBrkr,2279,4,4,7,Typ,1,Gd,2.0,461.0,Y,274,0,0,0,138,0,,GdPrv,,0,WD ,Normal,257000,12.456831363877356,49,12,6,3.0,3.0
2262,916384080,20,RL,64.0,9037,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,PConc,1476.0,GasA,SBrkr,1484,2,5,6,Typ,1,Gd,2.0,472.0,Y,120,33,0,0,0,0,,,,0,WD ,Normal,265900,12.490875577231112,1,1,8,2.0,3.0
2265,916403040,20,RL,42.0,10331,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,Gable,CompShg,Plywood,Plywood,,0.0,TA,CBlock,1265.0,GasA,SBrkr,1240,3,4,6,Typ,0,,2.0,528.0,Y,232,0,0,0,0,0,,,,0,WD ,Normal,174000,12.066810578196666,22,22,6,3.0,3.0
2266,916403290,50,RL,44.0,13758,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,CBlock,1156.0,GasA,SBrkr,1717,3,4,7,Typ,1,TA,2.0,400.0,Y,168,36,0,0,0,0,,,,0,WD ,Normal,187500,12.141534124392603,17,16,8,3.0,3.0
2267,916455010,60,RL,,9303,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,PConc,872.0,GasA,SBrkr,1756,3,3,7,Typ,0,,2.0,422.0,Y,144,122,0,0,0,0,,,,0,WD ,Normal,204000,12.225875272826354,11,10,8,4.0,3.0
2268,916455050,20,RL,,6718,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,Gd,PConc,1267.0,GasA,SBrkr,1312,2,4,5,Typ,0,,2.0,471.0,Y,256,28,0,0,0,0,,,,0,WD ,Normal,180500,12.103486056755072,6,6,8,2.0,3.0
2269,916455110,80,RL,73.0,9590,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,PConc,868.0,GasA,SBrkr,1146,3,4,6,Typ,1,Gd,2.0,438.0,Y,160,22,0,0,0,0,,,,0,WD ,Normal,187500,12.141534124392603,4,4,8,3.0,3.0
2270,916455150,20,RL,80.0,11305,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,Gd,PConc,1922.0,GasA,SBrkr,1922,2,4,6,Typ,1,Ex,3.0,692.0,Y,201,64,0,0,0,0,,,,0,WD ,Normal,282000,12.54966234992025,5,5,8,3.0,3.0
2271,916460020,20,RL,,7777,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,Gd,PConc,1491.0,GasA,SBrkr,1491,3,3,7,Typ,1,TA,2.0,571.0,Y,0,35,0,0,0,0,,,,0,WD ,Normal,178000,12.089538829274222,11,11,8,2.0,3.0
2272,916475020,20,RL,85.0,14536,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,PConc,1616.0,GasA,SBrkr,1629,3,4,9,Typ,1,Gd,3.0,808.0,Y,0,252,0,0,0,0,,,,0,WD ,Normal,270000,12.506177237980511,5,4,8,3.0,3.0
